command,value,config_file,line,section,baseline_action,notes
r.Filter.SizeScale,0.7,Config/DefaultScalability.ini,719,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Tonemapper.Quality,2,Config/DefaultScalability.ini,720,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.AccumulatorQuality,0,Config/DefaultScalability.ini,722,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.PostfilterMethod,2,Config/DefaultScalability.ini,723,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.EnableBokehSettings,0,Config/DefaultScalability.ini,724,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.RingCount,3,Config/DefaultScalability.ini,725,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.ForegroundCompositing,0,Config/DefaultScalability.ini,726,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.BackgroundCompositing,0,Config/DefaultScalability.ini,727,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Recombine.Quality,1,Config/DefaultScalability.ini,728,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.TemporalAAQuality,0,Config/DefaultScalability.ini,729,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Kernel.MaxForegroundRadius,0.006,Config/DefaultScalability.ini,730,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Kernel.MaxBackgroundRadius,0.006,Config/DefaultScalability.ini,731,PostProcessQuality@1,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.MotionBlurQuality,3,Config/DefaultScalability.ini,734,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AmbientOcclusionMipLevelFactor,0.6,Config/DefaultScalability.ini,735,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AmbientOcclusionMaxQuality,100,Config/DefaultScalability.ini,736,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AmbientOcclusionLevels,-1,Config/DefaultScalability.ini,737,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AmbientOcclusionRadiusScale,1.5,Config/DefaultScalability.ini,738,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DepthOfFieldQuality,2,Config/DefaultScalability.ini,739,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.RenderTargetPoolMin,400,Config/DefaultScalability.ini,740,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.LensFlareQuality,2,Config/DefaultScalability.ini,741,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SceneColorFringeQuality,1,Config/DefaultScalability.ini,742,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.EyeAdaptationQuality,2,Config/DefaultScalability.ini,743,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.BloomQuality,5,Config/DefaultScalability.ini,744,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.FastBlurThreshold,3,Config/DefaultScalability.ini,745,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Upscale.Quality,3,Config/DefaultScalability.ini,746,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Tonemapper.GrainQuantization,1,Config/DefaultScalability.ini,747,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.LightShaftQuality,1,Config/DefaultScalability.ini,748,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Filter.SizeScale,0.8,Config/DefaultScalability.ini,749,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Tonemapper.Quality,5,Config/DefaultScalability.ini,750,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.AccumulatorQuality,0,Config/DefaultScalability.ini,752,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.PostfilterMethod,1,Config/DefaultScalability.ini,753,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.EnableBokehSettings,0,Config/DefaultScalability.ini,754,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.RingCount,4,Config/DefaultScalability.ini,755,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.ForegroundCompositing,1,Config/DefaultScalability.ini,756,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.BackgroundCompositing,1,Config/DefaultScalability.ini,757,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.EnableBokehSettings,0,Config/DefaultScalability.ini,758,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.MaxSpriteRatio,0.04,Config/DefaultScalability.ini,759,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Recombine.Quality,1,Config/DefaultScalability.ini,760,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.TemporalAAQuality,0,Config/DefaultScalability.ini,761,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Kernel.MaxForegroundRadius,0.012,Config/DefaultScalability.ini,762,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Kernel.MaxBackgroundRadius,0.012,Config/DefaultScalability.ini,763,PostProcessQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.MotionBlurQuality,4,Config/DefaultScalability.ini,766,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AmbientOcclusionMipLevelFactor,0.4,Config/DefaultScalability.ini,767,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AmbientOcclusionMaxQuality,100,Config/DefaultScalability.ini,768,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AmbientOcclusionLevels,-1,Config/DefaultScalability.ini,769,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AmbientOcclusionRadiusScale,1.0,Config/DefaultScalability.ini,770,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DepthOfFieldQuality,2,Config/DefaultScalability.ini,771,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.RenderTargetPoolMin,400,Config/DefaultScalability.ini,772,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.LensFlareQuality,2,Config/DefaultScalability.ini,773,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SceneColorFringeQuality,1,Config/DefaultScalability.ini,774,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.EyeAdaptationQuality,2,Config/DefaultScalability.ini,775,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.BloomQuality,5,Config/DefaultScalability.ini,776,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.FastBlurThreshold,100,Config/DefaultScalability.ini,777,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Upscale.Quality,3,Config/DefaultScalability.ini,778,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Tonemapper.GrainQuantization,1,Config/DefaultScalability.ini,779,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.LightShaftQuality,1,Config/DefaultScalability.ini,780,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Filter.SizeScale,1,Config/DefaultScalability.ini,781,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.Tonemapper.Quality,5,Config/DefaultScalability.ini,782,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.AccumulatorQuality,1,Config/DefaultScalability.ini,784,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.PostfilterMethod,1,Config/DefaultScalability.ini,785,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.EnableBokehSettings,0,Config/DefaultScalability.ini,786,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Gather.RingCount,4,Config/DefaultScalability.ini,787,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.ForegroundCompositing,1,Config/DefaultScalability.ini,788,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.BackgroundCompositing,2,Config/DefaultScalability.ini,789,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.EnableBokehSettings,1,Config/DefaultScalability.ini,790,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Scatter.MaxSpriteRatio,0.1,Config/DefaultScalability.ini,791,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Recombine.Quality,1,Config/DefaultScalability.ini,792,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Recombine.EnableBokehSettings,0,Config/DefaultScalability.ini,793,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.TemporalAAQuality,1,Config/DefaultScalability.ini,794,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Kernel.MaxForegroundRadius,0.025,Config/DefaultScalability.ini,795,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DOF.Kernel.MaxBackgroundRadius,0.025,Config/DefaultScalability.ini,796,PostProcessQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.MotionBlurQuality,4,Config/DefaultScalability.ini,799,PostProcessQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AmbientOcclusionMipLevelFactor,0.4,Config/DefaultScalability.ini,800,PostProcessQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.AmbientOcclusionMaxQuality,100,Config/DefaultScalability.ini,801,PostProcessQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
