command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,current_project_values,test_method,safe_test_values,config_target,test_priority,skip_or_review_reason,baseline_fps,test_fps,fps_delta_percent,quality_impact,recommendation,project_setting_value,notes,usage,help,flags
r.PSOPrecache.TranslucencyLightingVolumeMaterial,CVar,string,,r,材质,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.PSOPrecache.TranslucencyLightingVolumeMaterial=<值>` / `r.PSOPrecache.TranslucencyLightingVolumeMaterial <值>` 或 INI 中配置,Precache all possible required Translucency Lighting Volume PSOs for loaded LightMaterials (-1 use engine default),ECVF_ReadOnly
r.PSOPrecache.TranslucencyStandardBeforeDOF,CVar,string,,r,后处理,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.PSOPrecache.TranslucencyStandardBeforeDOF=<值>` / `r.PSOPrecache.TranslucencyStandardBeforeDOF <值>` 或 INI 中配置,Precache permutations for EMeshPass::TranslucencyStandard even when marked as AfterDOF - can be needed when AutoBeforeDOFTranslucencyBoundary is set on the view:\n,ECVF_ReadOnly
r.PSOPrecache.UseBackgroundThreadForCollection,CVar,string,,r,通用,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.PSOPrecache.UseBackgroundThreadForCollection=<值>` / `r.PSOPrecache.UseBackgroundThreadForCollection <值>` 或 INI 中配置,Use background threads for PSO precache data collection on the mesh pass processors.\n,ECVF_ReadOnly
r.PSOPrecache.Validation,CVar,string,,r,通用,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.PSOPrecache.Validation=<值>` / `r.PSOPrecache.Validation <值>` 或 INI 中配置,"Validate whether runtime PSOs are correctly precached and optionally track information per pass type, vertex factory and cache hit state.\n",ECVF_ReadOnly
r.PSOPrecache.WaterInfoDepthPass,CVar,string,,r,后处理,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.PSOPrecache.WaterInfoDepthPass=<值>` / `r.PSOPrecache.WaterInfoDepthPass <值>` 或 INI 中配置,Precaches PSOs for WaterInfoDepthPass (-1 use engine default)\n,ECVF_ReadOnly
r.RayTracing,CVar,int32,0,r,光线追踪,All,false,true,true,false,false,,Config/DefaultEngine.ini:81=False | Config/Windows/WindowsEngine.ini:65=True,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing=<值>` / `r.RayTracing <值>` 或 INI 中配置,0 to disable ray tracing.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.RayTracing.CompileMaterialAHS,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.CompileMaterialAHS=<值>` / `r.RayTracing.CompileMaterialAHS <值>` 或 INI 中配置,0: skip compilation of any-hit shaders for materials (useful if alpha masked or translucent materials are not needed)\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.RayTracing.CompileMaterialCHS,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.CompileMaterialCHS=<值>` / `r.RayTracing.CompileMaterialCHS <值>` 或 INI 中配置,0: skip compilation of closest-hit shaders for materials (useful if only shadows or ambient occlusion effects are needed)\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Raytracing.Debug.ForceRuntimeBLAS,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Raytracing.Debug.ForceRuntimeBLAS=<值>` / `r.Raytracing.Debug.ForceRuntimeBLAS <值>` 或 INI 中配置,Force building BLAS at runtime.,ECVF_ReadOnly
r.RayTracing.EnableOnDemand,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.EnableOnDemand=<值>` / `r.RayTracing.EnableOnDemand <值>` 或 INI 中配置,Controls whether ray tracing features can be toggled on demand at runtime without restarting the game.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.RayTracing.Geometry.SupportSkeletalMeshes,CVar,int32,1,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.Geometry.SupportSkeletalMeshes=<值>` / `r.RayTracing.Geometry.SupportSkeletalMeshes <值>` 或 INI 中配置,Whether the project supports skeletal meshes in ray tracing effects.,ECVF_ReadOnly
r.RayTracing.PersistentSBT.MinDynamicGeometrySegments,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.PersistentSBT.MinDynamicGeometrySegments=<值>` / `r.RayTracing.PersistentSBT.MinDynamicGeometrySegments <值>` 或 INI 中配置,Minimum amount of dynamic geometry segments reserved in the persistent SBT (can dynamically grow if need by number of allocated static SBT allocations in the scene).,ECVF_ReadOnly
r.RayTracing.PersistentSBT.MinLocalBindingDataSize,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.PersistentSBT.MinLocalBindingDataSize=<值>` / `r.RayTracing.PersistentSBT.MinLocalBindingDataSize <值>` 或 INI 中配置,Minimum local binding data size of the persistent SBT (can dynamically grow if need by hit shaders used in the RTPSO).,ECVF_ReadOnly
r.RayTracing.PersistentSBT.MinMissShaderSlots,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.PersistentSBT.MinMissShaderSlots=<值>` / `r.RayTracing.PersistentSBT.MinMissShaderSlots <值>` 或 INI 中配置,Minimum amount of miss shader slots reserved in the persistent SBT (can dynamically grow if need by number of miss shaders used in the RTPSO).,ECVF_ReadOnly
r.RayTracing.PersistentSBT.MinStaticGeometrySegments,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.PersistentSBT.MinStaticGeometrySegments=<值>` / `r.RayTracing.PersistentSBT.MinStaticGeometrySegments <值>` 或 INI 中配置,Minimum amount of static geometry segments reserved in the persistent SBT (can dynamically grow if need by number of allocated static SBT allocations in the scene).,ECVF_ReadOnly
r.RayTracing.PSOCacheSize,CVar,int32,50,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1;25;50;100,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.PSOCacheSize=<值>` / `r.RayTracing.PSOCacheSize <值>` 或 INI 中配置,Number of ray tracing pipelines to keep in the cache (default = 50). Set to 0 to disable eviction.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.RayTracing.RayTracingProxies.ProjectEnabled,CVar,string,,r,光线追踪,All,false,true,true,false,false,,Config/DefaultEngine.ini:305=True,startup_restart_required,,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.RayTracingProxies.ProjectEnabled=<值>` / `r.RayTracing.RayTracingProxies.ProjectEnabled <值>` 或 INI 中配置,Whether ray tracing proxies are generated by default for this project.,ECVF_ReadOnly
r.RayTracing.Streaming.MaxPendingRequests,CVar,string,,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.Streaming.MaxPendingRequests=<值>` / `r.RayTracing.Streaming.MaxPendingRequests <值>` 或 INI 中配置,Maximum number of requests that can be pending streaming.,ECVF_ReadOnly
r.RayTracing.UseTextureLod,CVar,int32,0,r,光线追踪,All,false,true,true,false,false,,Config/DefaultEngine.ini:94=True,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RayTracing.UseTextureLod=<值>` / `r.RayTracing.UseTextureLod <值>` 或 INI 中配置,Enable automatic texture mip level selection in ray tracing material shaders.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.RenderCurve,CVar,int32,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RenderCurve=<值>` / `r.RenderCurve <值>` 或 INI 中配置,Enable render curve raster pipeline. Read-only variable. (experimental).,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.RHI.UniformBufferContentMap.Enable,CVar,string,,r,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.RHI.UniformBufferContentMap.Enable=<值>` / `r.RHI.UniformBufferContentMap.Enable <值>` 或 INI 中配置,"When true, a copy of each FUniformBuffer content is maintained and updated on CPU inside FRHIUniformBufferContentMap.",ECVF_ReadOnly
r.SceneCulling.HierarchicalCPUCulling.ProjectEnabled,CVar,bool,true,r,通用,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SceneCulling.HierarchicalCPUCulling.ProjectEnabled=<值>` / `r.SceneCulling.HierarchicalCPUCulling.ProjectEnabled <值>` 或 INI 中配置,"Read-only switch to turn off the CPU culling machinery for the project, allows the whole scene extension to be disabled for non-nanite platforms.",ECVF_RenderThreadSafe | ECVF_ReadOnly
r.SceneCulling.MaxCellSize,CVar,float,UE_OLD_HALF_WORLD_MAX,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SceneCulling.MaxCellSize=<值>` / `r.SceneCulling.MaxCellSize <值>` 或 INI 中配置,Hierarchy max cell size. Objects with larger bounds will be classified as uncullable.,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.SceneCulling.MinCellSize,CVar,float,4096.0f,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;2048;4096;6144,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SceneCulling.MinCellSize=<值>` / `r.SceneCulling.MinCellSize <值>` 或 INI 中配置,"Set the minimum cell size & level in the hierarchy, rounded to nearest POT. Clamps the level for object footprints.\n",ECVF_RenderThreadSafe | ECVF_ReadOnly
r.SceneCulling.Precomputed,CVar,int32,0,r,渲染管线,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SceneCulling.Precomputed=<值>` / `r.SceneCulling.Precomputed <值>` 或 INI 中配置,Enable/Disable precomputed spatial hashes for scene culling.,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.SelectiveBasePassOutputs,CVar,int32,0,r,后处理,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.SelectiveBasePassOutputs=<值>` / `r.SelectiveBasePassOutputs <值>` 或 INI 中配置,Enables shaders to only export to relevant rendertargets.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.ShaderBundle.MaxSize,CVar,int32,8192,r,材质,All,false,true,false,false,false,,,startup_restart_required,0;1;4096;8192;16384,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.ShaderBundle.MaxSize=<值>` / `r.ShaderBundle.MaxSize <值>` 或 INI 中配置,Maximum number of items in a work graph shader bundle.,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.ShaderCodeLibrary.MaxShaderGroupSize,CVar,string,,r,材质,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.ShaderCodeLibrary.MaxShaderGroupSize=<值>` / `r.ShaderCodeLibrary.MaxShaderGroupSize <值>` 或 INI 中配置,Max (uncompressed) size of a group of shaders to be compressed/decompressed together.,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.ShaderCodeLibrary.MaxShaderPreloadWaitTime,CVar,string,,r,材质,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.ShaderCodeLibrary.MaxShaderPreloadWaitTime=<值>` / `r.ShaderCodeLibrary.MaxShaderPreloadWaitTime <值>` 或 INI 中配置,"If we wait on shader preloads longer than this amount of seconds, we will log it as a warning.",ECVF_RenderThreadSafe | ECVF_ReadOnly
r.ShaderCompiler.ForceSpirvDebugInfo,CVar,bool,false,r,GI,All,false,true,false,false,false,,,startup_restart_required,1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.ShaderCompiler.ForceSpirvDebugInfo=<值>` / `r.ShaderCompiler.ForceSpirvDebugInfo <值>` 或 INI 中配置,Enable SPIR-V specific debug information independently of debug and optimization compilation options.\n,ECVF_ReadOnly
r.ShaderCompiler.JobCacheDDC,CVar,bool,true,r,材质,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.ShaderCompiler.JobCacheDDC=<值>` / `r.ShaderCompiler.JobCacheDDC <值>` 或 INI 中配置,Skips compilation of all shaders on Material and Material Instance PostLoad and relies on on-demand shader compilation to compile what is needed.,ECVF_ReadOnly
r.ShaderCompiler.JobCacheDDCCookEnableRemotePolicy,CVar,bool,true,r,材质,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.ShaderCompiler.JobCacheDDCCookEnableRemotePolicy=<值>` / `r.ShaderCompiler.JobCacheDDCCookEnableRemotePolicy <值>` 或 INI 中配置,"If true, individual shader jobs will be cached to remote/shared DDC instances in all cook commandlet only; if false they will only cache to DDC instances on the local machine.\n",ECVF_ReadOnly
