command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,current_project_values,test_method,safe_test_values,config_target,test_priority,skip_or_review_reason,baseline_fps,test_fps,fps_delta_percent,quality_impact,recommendation,project_setting_value,notes,usage,help,flags
r.MorphTarget.MaxBlendWeight,CVar,string,,r,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.MorphTarget.MaxBlendWeight=<值>` / `r.MorphTarget.MaxBlendWeight <值>` 或 INI 中配置,Maximum value accepted as a morph target blend weight..\n,ECVF_RenderThreadSafe
r.MorphTarget.WeightThreshold,CVar,string,,r,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.MorphTarget.WeightThreshold=<值>` / `r.MorphTarget.WeightThreshold <值>` 或 INI 中配置,Set MorphTarget Weight Threshold (Default : %f).\n,ECVF_Default
r.MotionBlur.Visualize,CVar,int32,0,r,后处理,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.MotionBlur.Visualize=<值>` / `r.MotionBlur.Visualize <值>` 或 INI 中配置,0: Default view.\n,
r.MotionBlur.VisualizeDebugInformation,CVar,bool,true,r,GI,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.MotionBlur.VisualizeDebugInformation=<值>` / `r.MotionBlur.VisualizeDebugInformation <值>` 或 INI 中配置,Enables checkerboard and debug text visualization when Visualize Motion Blur show flag is enabled.\n,ECVF_RenderThreadSafe
r.MotionVectorSimulation,CVar,string,,r,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.MotionVectorSimulation=<值>` / `r.MotionVectorSimulation <值>` 或 INI 中配置,"Controls whether to allow simulated motion vectors on scene components, geometry caches and skinned meshes on camera cut frames.",
r.MPC.MaxVectorStorage,CVar,string,,r,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.MPC.MaxVectorStorage=<值>` / `r.MPC.MaxVectorStorage <值>` 或 INI 中配置,The maximum number of vectors allowed in a parameter collection without generating a warning.,ECVF_RenderThreadSafe
r.MultithreadedLightmapEncode,CVar,string,,r,通用,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.MultithreadedLightmapEncode=<值>` / `r.MultithreadedLightmapEncode <值>` 或 INI 中配置,Lightmap encoding after rebuild lightmaps is done multithreaded.,
r.MultithreadedShadowmapEncode,CVar,string,,r,阴影,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.MultithreadedShadowmapEncode=<值>` / `r.MultithreadedShadowmapEncode <值>` 或 INI 中配置,Shadowmap encoding after rebuild lightmaps is done multithreaded.,
r.Nanite.AllowMaskedMaterials,CVar,string,,r,材质,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.AllowMaskedMaterials=<值>` / `r.Nanite.AllowMaskedMaterials <值>` 或 INI 中配置,Whether to allow meshes using masked materials to render using Nanite.,ECVF_RenderThreadSafe
r.Nanite.BinningTechnique,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.BinningTechnique=<值>` / `r.Nanite.BinningTechnique <值>` 或 INI 中配置,,ECVF_RenderThreadSafe
r.Nanite.Bundle.Shading,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.Bundle.Shading=<值>` / `r.Nanite.Bundle.Shading <值>` 或 INI 中配置,Whether to enable Nanite shader bundle dispatch for shading,ECVF_RenderThreadSafe
r.Nanite.CoarseMeshStreamingMode,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.CoarseMeshStreamingMode=<值>` / `r.Nanite.CoarseMeshStreamingMode <值>` 或 INI 中配置,Streaming mode:\n,ECVF_RenderThreadSafe
r.Nanite.CoarseStreamingMeshMemoryPoolSizeInMB,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.CoarseStreamingMeshMemoryPoolSizeInMB=<值>` / `r.Nanite.CoarseStreamingMeshMemoryPoolSizeInMB <值>` 或 INI 中配置,Pool size for streaming in the render mesh & blas data for the coarse nanite meshes (default 200MB)\n,ECVF_RenderThreadSafe
r.Nanite.ComputeMaterials.Sort,CVar,string,,r,光线追踪,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.ComputeMaterials.Sort=<值>` / `r.Nanite.ComputeMaterials.Sort <值>` 或 INI 中配置,,ECVF_RenderThreadSafe
r.Nanite.Culling.DrawDistance,CVar,int32,1,r,Nanite,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.Culling.DrawDistance=<值>` / `r.Nanite.Culling.DrawDistance <值>` 或 INI 中配置,Set to 0 to test disabling Nanite culling due to instance draw distance.,ECVF_RenderThreadSafe
r.Nanite.Culling.Frustum,CVar,int32,1,r,Nanite,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.Culling.Frustum=<值>` / `r.Nanite.Culling.Frustum <值>` 或 INI 中配置,Set to 0 to test disabling Nanite culling due to being outside of the view frustum.,ECVF_RenderThreadSafe
r.Nanite.Culling.GlobalClipPlane,CVar,int32,1,r,Nanite,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.Culling.GlobalClipPlane=<值>` / `r.Nanite.Culling.GlobalClipPlane <值>` 或 INI 中配置,Set to 0 to test disabling Nanite culling due to being beyond the global clip plane.\n,ECVF_RenderThreadSafe
r.Nanite.Culling.HZB,CVar,int32,1,r,Nanite,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.Culling.HZB=<值>` / `r.Nanite.Culling.HZB <值>` 或 INI 中配置,Set to 0 to test disabling Nanite culling due to occlusion by the hierarchical depth buffer.,ECVF_RenderThreadSafe
r.Nanite.Culling.MinLOD,CVar,int32,0,r,Nanite,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.Culling.MinLOD=<值>` / `r.Nanite.Culling.MinLOD <值>` 或 INI 中配置,Set to 0 to test disabling Nanite culling based on cluster group MinLOD.,ECVF_RenderThreadSafe
r.Nanite.Culling.ShowAssemblyParts,CVar,int32,1,r,光线追踪,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.Culling.ShowAssemblyParts=<值>` / `r.Nanite.Culling.ShowAssemblyParts <值>` 或 INI 中配置,Set to 0 to test disabling all Nanite Assembly parts.,ECVF_RenderThreadSafe
r.Nanite.Culling.TwoPass,CVar,string,,r,后处理,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.Culling.TwoPass=<值>` / `r.Nanite.Culling.TwoPass <值>` 或 INI 中配置,Set to 0 to test disabling two pass occlusion culling.,ECVF_RenderThreadSafe
r.Nanite.Culling.WPODisableDistance,CVar,int32,1,r,Nanite,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.Culling.WPODisableDistance=<值>` / `r.Nanite.Culling.WPODisableDistance <值>` 或 INI 中配置,Set to 0 to test disabling 'World Position Offset Disable Distance' for Nanite instances.,ECVF_RenderThreadSafe
r.Nanite.CustomDepth,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.CustomDepth=<值>` / `r.Nanite.CustomDepth <值>` 或 INI 中配置,Whether to allow Nanite to render in the CustomDepth pass,ECVF_RenderThreadSafe
r.Nanite.CustomDepth.ExportMethod,CVar,string,,r,光线追踪,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.CustomDepth.ExportMethod=<值>` / `r.Nanite.CustomDepth.ExportMethod <值>` 或 INI 中配置,0 - Export depth/stencil into separate targets via PS\n,
r.Nanite.Debug.ValidateShadeBinning,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.Debug.ValidateShadeBinning=<值>` / `r.Nanite.Debug.ValidateShadeBinning <值>` 或 INI 中配置,,ECVF_RenderThreadSafe
r.Nanite.Debug.ValidateShadingBinUB,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.Debug.ValidateShadingBinUB=<值>` / `r.Nanite.Debug.ValidateShadingBinUB <值>` 或 INI 中配置,Validate that all Nanite shading pipeline MaterialUB pointers are up-to-date at dispatch time.,ECVF_RenderThreadSafe
r.Nanite.DecompressDepth,CVar,string,,r,后处理,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.DecompressDepth=<值>` / `r.Nanite.DecompressDepth <值>` 或 INI 中配置,,
r.Nanite.DisplacedMesh,CVar,string,,r,Nanite,All,true,false,false,false,true,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.DisplacedMesh=<值>` / `r.Nanite.DisplacedMesh <值>` 或 INI 中配置,Render Nanite displaced meshes,ECVF_Scalability | ECVF_RenderThreadSafe
r.Nanite.FastTileClear,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.FastTileClear=<值>` / `r.Nanite.FastTileClear <值>` 或 INI 中配置,Whether to enable Nanite fast tile clearing,ECVF_RenderThreadSafe
r.Nanite.FastTileClear.DynResOpt,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.FastTileClear.DynResOpt=<值>` / `r.Nanite.FastTileClear.DynResOpt <值>` 或 INI 中配置,Skip clearing anything outside the dynres viewport (Experimental).,ECVF_RenderThreadSafe
r.Nanite.FastTileClear.SubTiles,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.FastTileClear.SubTiles=<值>` / `r.Nanite.FastTileClear.SubTiles <值>` 或 INI 中配置,Whether to enable Nanite fast tile clearing (for 4x4 sub tiles),ECVF_RenderThreadSafe
r.Nanite.FastTileVis,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.FastTileVis=<值>` / `r.Nanite.FastTileVis <值>` 或 INI 中配置,"Allows for just showing a single target in the visualization, or -1 to show all accumulated",ECVF_RenderThreadSafe
r.Nanite.IsNaniteStaticMeshSettingsInitiallyCollapsed,CVar,string,,r,Nanite,All,false,true,false,false,false,,,manual_or_excluded_diagnostic,,Manual source/config review required,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.IsNaniteStaticMeshSettingsInitiallyCollapsed=<值>` / `r.Nanite.IsNaniteStaticMeshSettingsInitiallyCollapsed <值>` 或 INI 中配置,If the Nanite Settings are initially collapsed in the details panel in the Static Mesh Editor Tool.,ECVF_ReadOnly
r.Nanite.IsolateInvalidCoarseMesh,CVar,string,,r,Nanite,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.IsolateInvalidCoarseMesh=<值>` / `r.Nanite.IsolateInvalidCoarseMesh <值>` 或 INI 中配置,Debug mode to render only non-Nanite proxies that incorrectly reference coarse static mesh assets.,
r.Nanite.LargePageRectThreshold,CVar,int32,128,r,Nanite,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1;64;128;256,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.LargePageRectThreshold=<值>` / `r.Nanite.LargePageRectThreshold <值>` 或 INI 中配置,Threshold for the size in number of virtual pages overlapped of a candidate cluster to be recorded as large in the stats.,ECVF_RenderThreadSafe
r.Nanite.MaterialBuffers.Defrag.Force,CVar,string,,r,材质,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.MaterialBuffers.Defrag.Force=<值>` / `r.Nanite.MaterialBuffers.Defrag.Force <值>` 或 INI 中配置,0: Do not force a full defrag.\n,ECVF_RenderThreadSafe
r.Nanite.MaterialBuffers.ForceFullUpload,CVar,string,,r,材质,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.MaterialBuffers.ForceFullUpload=<值>` / `r.Nanite.MaterialBuffers.ForceFullUpload <值>` 或 INI 中配置,0: Do not force a full upload.\n,ECVF_RenderThreadSafe
r.Nanite.MaterialOverrides,CVar,string,,r,材质,All,true,false,false,false,true,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.Nanite.MaterialOverrides=<值>` / `r.Nanite.MaterialOverrides <值>` 或 INI 中配置,Enable support for Nanite specific material overrides.,ECVF_Scalability | ECVF_RenderThreadSafe
r.Nanite.MaterialVisibility,CVar,string,,r,材质,All,false,true,false,false,false,,,manual_or_excluded_diagnostic,,Manual source/config review required,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Nanite.MaterialVisibility=<值>` / `r.Nanite.MaterialVisibility <值>` 或 INI 中配置,Whether to enable Nanite material visibility tests,ECVF_ReadOnly
